sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,VS,202052,265,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11771,13390,0,0.455,45.5,172955,153.22,6805.82,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-13,-7.52,-4.7,-1.3999999999999986
male,ZG,202052,148,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2435,2926,0,0.523,52.300000000000004,65227,226.9,3733.12,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-51,-78.19,-25.6,2.3000000000000043
male,ZH,202052,2323,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33280,39648,0,0.464,46.400000000000006,774299,300.01,4298.08,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-539,-69.61,-18.8,-1.6999999999999957
female,AG,202052,1263,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14075,17448,0,0.538,53.800000000000004,345258,365.81,4076.66,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-236,-68.36,-15.7,0.8999999999999986
female,AI,202052,12,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,334,403,0,0.462,46.2,7932,151.29,4210.79,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-4,-50.42,-25,-15.299999999999997
female,AR,202052,73,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1221,1524,0,0.521,52.1,27426,266.17,4451.98,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-45,-164.08,-38.1,-6.899999999999999
female,BE,202052,1507,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21844,25928,0,0.555,55.50000000000001,530832,283.89,4115.05,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-422,-79.5,-21.9,0
female,BL,202052,440,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5332,6344,0,0.532,53.2,148202,296.89,3597.79,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-90,-60.73,-17,-0.20000000000000284
female,BS,202052,271,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4255,4958,0,0.559,55.900000000000006,101114,268.01,4208.12,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-93,-91.98,-25.5,0.6000000000000014
female,FL,202052,136,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1098,1318,0,0.511,51.1,19687,690.81,5577.28,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-1,-5.08,-0.7,-5.29999999999999
female,FR,202052,266,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12347,13509,0,0.514,51.4,162511,163.68,7597.64,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-60,-36.92,-18.4,-4.20000000000001
female,GE,202052,516,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23357,25334,0,0.565,56.49999999999999,261023,197.68,8948.25,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-112,-42.91,-17.8,0.9999999999999858
female,GL,202052,55,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,804,1103,0,0.514,51.4,20226,271.93,3975.08,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-18,-88.99,-24.7,1.6999999999999957
female,GR,202052,272,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4037,4920,0,0.518,51.800000000000004,99807,272.53,4044.81,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-52,-52.1,-16,2.700000000000003
female,JU,202052,78,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2529,2991,0,0.523,52.300000000000004,37235,209.48,6792,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-51,-136.97,-39.5,-2.799999999999997
female,LU,202052,716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8361,10627,0,0.538,53.800000000000004,208765,342.97,4004.98,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-157,-75.2,-18,-1.6000000000000014
female,NE,202052,199,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6234,7058,0,0.554,55.400000000000006,89710,221.83,6949.06,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-8,-8.91,-3.9,-2.599999999999987
female,NW,202052,48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,691,928,0,0.49,49,21222,226.18,3256.06,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-23,-108.38,-32.4,-10.699999999999996
female,OW,202052,31,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,671,837,0,0.517,51.7,18840,164.54,3561.57,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-11,-58.39,-26.2,-4.300000000000004
female,SG,202052,950,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13795,16716,0,0.547,54.7,256396,370.52,5380.35,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-342,-133.39,-26.5,1.6000000000000014
female,SH,202052,110,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1547,1830,0,0.521,52.1,41945,262.25,3688.16,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-21,-50.06,-16,3.4000000000000057
female,SO,202052,403,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5401,6499,0,0.529,52.900000000000006,138836,290.27,3890.2,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-187,-134.69,-31.7,-0.5999999999999943
female,SZ,202052,294,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3802,4573,0,0.516,51.6,79048,371.93,4809.74,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-55,-69.57,-15.8,-0.8999999999999986
female,TG,202052,511,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5860,7154,0,0.568,56.8,140382,364.01,4174.32,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-171,-121.81,-25.1,4.299999999999997
female,TI,202052,875,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11820,14008,0,0.533,53.300000000000004,180156,485.69,6560.98,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-36,-19.98,-4,-0.19999999999999574
female,UR,202052,47,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,701,871,0,0.528,52.800000000000004,18051,260.37,3883.44,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-3,-16.62,-6,6.100000000000001
female,VD,202052,848,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29807,33249,0,0.542,54.2,414545,204.56,7190.29,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-68,-16.41,-7.4,-0.5
female,VS,202052,317,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13459,15387,0,0.544,54.400000000000006,175548,180.58,7666.85,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,2,1.14,0.6,1.3000000000000043
female,ZG,202052,135,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2251,2884,0,0.477,47.699999999999996,63567,212.37,3541.15,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-64,-100.69,-32.2,-2.3000000000000043
female,ZH,202052,2679,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34663,42003,0,0.535,53.5,779124,343.85,4448.97,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-405,-51.98,-13.1,1.6999999999999957
unknown,AG,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-1,NA,-100,0
unknown,AI,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,AR,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,BE,202052,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,26,0,0.002,0.2,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,3,NA,150,0.1
unknown,BL,202052,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,1,NA,NA,0.1
unknown,BS,202052,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,8,0,0.004,0.4,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,2,NA,NA,0.4
unknown,FL,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,FR,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,GE,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-1,NA,-100,-0.1
unknown,GL,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,GR,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,JU,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,LU,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,NE,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,NW,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,OW,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,SG,202052,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,6,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,1,NA,NA,0.1
unknown,SH,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,SO,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,SZ,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,TG,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,TI,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,UR,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,VD,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,35,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-1,NA,-100,-0.1
unknown,VS,202052,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4,0,0.002,0.2,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,1,NA,NA,0.2
unknown,ZG,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,0,NA,NA,0
unknown,ZH,202052,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,23,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-1,NA,-33.3,-0.1
male,AG,202053,945,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14158,16115,0,0.453,45.300000000000004,348814,270.92,4058.9,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-138,-39.56,-12.7,-0.8999999999999986
male,AI,202053,24,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,370,419,0,0.511,51.1,8361,287.05,4425.31,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,10,119.61,71.4,-2.700000000000003
male,AR,202053,69,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1182,1358,0,0.448,44.800000000000004,27883,247.46,4239.14,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,2,7.17,3,-3.0999999999999943
male,BE,202053,1155,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20593,22975,0,0.459,45.9,512300,225.45,4019.72,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-48,-9.37,-4,1.6000000000000014
male,BL,202053,324,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5575,6180,0,0.489,48.9,142767,226.94,3904.96,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-62,-43.43,-16.1,2.1999999999999957
male,BS,202053,197,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4131,4556,0,0.485,48.5,95621,206.02,4320.18,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-15,-15.69,-7.1,4.799999999999997
male,FL,202053,81,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1099,1204,0,0.435,43.5,19368,418.22,5674.31,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-49,-252.99,-37.7,-5.399999999999999
male,FR,202053,237,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10991,11766,0,0.451,45.1,162985,145.41,6743.57,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-15,-9.21,-6,-3.5
male,GE,202053,421,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20339,21614,0,0.448,44.800000000000004,245320,171.61,8290.8,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,23,9.37,5.8,1.3000000000000043
male,GL,202053,52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,755,912,0,0.406,40.6,20625,252.12,3660.61,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,0,0,0,-8
male,GR,202053,245,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4179,4796,0,0.466,46.6,100289,244.29,4166.96,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-8,-7.98,-3.2,-1.5999999999999943
male,JU,202053,108,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2108,2376,0,0.478,47.8,36474,296.1,5779.46,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,37,101.44,52.1,0.10000000000000142
male,LU,202053,567,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8297,9566,0,0.445,44.5,207582,273.15,3996.97,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-47,-22.64,-7.7,-1.7000000000000028
male,NE,202053,206,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5521,6007,0,0.475,47.5,86184,239.02,6406.06,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,46,53.37,28.8,2.8999999999999986
male,NW,202053,58,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,717,847,0,0.46,46,22298,260.11,3215.54,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,8,35.87,16,-5
male,OW,202053,23,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,634,728,0,0.404,40.400000000000006,19268,119.37,3290.43,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-6,-31.14,-20.7,-7.8999999999999915
male,SG,202053,768,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13307,14974,0,0.446,44.6,258108,297.55,5155.59,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-18,-6.97,-2.3,-0.7000000000000028
male,SH,202053,68,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1486,1647,0,0.45,45,41162,165.2,3610.13,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-33,-80.17,-32.7,-2.8999999999999986
male,SO,202053,325,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5293,5958,0,0.455,45.5,138626,234.44,3818.19,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-34,-24.53,-9.5,-1.5999999999999943
male,SZ,202053,211,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3897,4370,0,0.462,46.2,83109,253.88,4689.02,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-65,-78.21,-23.6,-2.1999999999999957
male,TG,202053,338,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5583,6277,0,0.428,42.8,142527,237.15,3917.15,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-51,-35.78,-13.1,-0.4000000000000057
male,TI,202053,718,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11409,12446,0,0.446,44.6,170830,420.3,6678.57,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-49,-28.68,-6.4,-2.1000000000000014
male,UR,202053,54,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,666,779,0,0.482,48.199999999999996,18768,287.72,3548.59,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,12,63.93,28.6,1
male,VD,202053,840,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27425,29725,0,0.467,46.7,400217,209.89,6852.53,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,122,30.49,17,0.8999999999999986
male,VS,202053,404,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12175,13390,0,0.459,45.9,172955,233.59,7039.4,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,139,80.37,52.5,0.3999999999999986
male,ZG,202053,157,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2592,2926,0,0.435,43.5,65227,240.7,3973.81,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,9,13.8,6.1,-8.800000000000004
male,ZH,202053,2160,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35440,39648,0,0.46,46,774299,278.96,4577.04,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-163,-21.05,-7,-0.4000000000000057
female,AG,202053,1139,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15214,17448,0,0.547,54.7,345258,329.9,4406.56,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-124,-35.91,-9.8,0.8999999999999986
female,AI,202053,23,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,357,403,0,0.489,48.9,7932,289.96,4500.76,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,11,138.67,91.7,2.6999999999999957
female,AR,202053,85,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1306,1524,0,0.552,55.2,27426,309.92,4761.9,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,12,43.75,16.4,3.1000000000000014
female,BE,202053,1363,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23207,25928,0,0.541,54.1,530832,256.77,4371.82,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-144,-27.12,-9.6,-1.4000000000000057
female,BL,202053,338,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5670,6344,0,0.511,51.1,148202,228.07,3825.86,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-102,-68.82,-23.2,-2.1000000000000014
female,BS,202053,208,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4463,4958,0,0.512,51.2,101114,205.71,4413.83,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-63,-62.3,-23.2,-4.700000000000003
female,FL,202053,105,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1203,1318,0,0.565,56.49999999999999,19687,533.35,6110.63,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-31,-157.46,-22.8,5.3999999999999915
female,FR,202053,288,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12635,13509,0,0.549,54.900000000000006,162511,177.22,7774.86,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,22,13.54,8.3,3.500000000000007
female,GE,202053,517,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23874,25334,0,0.551,55.1,261023,198.07,9146.32,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,1,0.39,0.2,-1.3999999999999915
female,GL,202053,76,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,880,1103,0,0.594,59.4,20226,375.75,4350.84,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,21,103.82,38.2,8
female,GR,202053,281,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4318,4920,0,0.534,53.400000000000006,99807,281.54,4326.35,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,9,9.01,3.3,1.6000000000000014
female,JU,202053,118,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2647,2991,0,0.522,52.2,37235,316.91,7108.9,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,40,107.43,51.3,-0.10000000000000142
female,LU,202053,708,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9069,10627,0,0.555,55.50000000000001,208765,339.14,4344.12,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-8,-3.83,-1.1,1.7000000000000028
female,NE,202053,228,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6462,7058,0,0.525,52.5,89710,254.15,7203.21,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,29,32.32,14.6,-2.9000000000000057
female,NW,202053,68,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,759,928,0,0.54,54,21222,320.42,3576.48,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,20,94.24,41.7,5
