geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d,nachweismethode,type_variant
CHFL,202022,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202022,26766,206,26560,399144,1,100,0.8,-0.30000000000000004,9.1,8709355,307.32,4582.93,1631,18.72,0,6.5,COVID19Test,2022-05-03_06-06-15,isoweek,2020-22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202023,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202023,26031,154,25877,425175,1,100,0.6,-0.20000000000000007,8.6,8709355,298.89,4881.82,-735,-8.43,0,-2.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202024,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202024,36022,221,35801,461197,1,100,0.6,0,8,8709355,413.6,5295.42,9991,114.71,0,38.4,COVID19Test,2022-05-03_06-06-15,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202025,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202025,48660,203,48457,509857,1,100,0.4,-0.19999999999999996,7.3,8709355,558.71,5854.13,12638,145.11,0,35.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202026,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202026,57470,393,57077,567327,1,100,0.7,0.29999999999999993,6.6,8709355,659.87,6514,8810,101.16,0,18.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202027,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202027,70374,753,69621,637701,1,100,1.1,0.40000000000000013,6,8709355,808.03,7322.02,12904,148.16,0,22.5,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202028,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202028,49612,766,48846,687313,1,100,1.5,0.3999999999999999,5.7,8709355,569.64,7891.66,-20762,-238.39,0,-29.5,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202029,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202029,42967,843,42124,730280,1,100,2,0.5,5.4,8709355,493.34,8385.01,-6645,-76.3,0,-13.4,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202030,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202030,35700,921,34779,765980,1,100,2.6,0.6000000000000001,5.3,8709355,409.9,8794.91,-7267,-83.44,0,-16.9,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202031,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202031,37707,1313,36394,803687,1,100,3.5,0.8999999999999999,5.2,8709355,432.95,9227.86,2007,23.05,0,5.6,COVID19Test,2022-05-03_06-06-15,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202032,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202032,38879,1267,37612,842566,1,100,3.3,-0.20000000000000018,5.1,8709355,446.41,9674.26,1172,13.46,0,3.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202033,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202033,42120,1701,40419,884686,1,100,4,0.7000000000000002,5.1,8709355,483.62,10157.88,3241,37.21,0,8.3,COVID19Test,2022-05-03_06-06-15,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202034,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202034,57818,2087,55731,942504,1,100,3.6,-0.3999999999999999,5,8709355,663.86,10821.74,15698,180.24,0,37.3,COVID19Test,2022-05-03_06-06-15,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202035,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202035,73979,2301,71678,1016483,1,100,3.1,-0.5,4.9,8709355,849.42,11671.16,16161,185.56,0,28,COVID19Test,2022-05-03_06-06-15,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202036,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202036,87829,2702,85127,1104312,1,100,3.1,0,4.7,8709355,1008.44,12679.61,13850,159.02,0,18.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202037,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202037,91322,3239,88083,1195634,1,100,3.5,0.3999999999999999,4.6,8709355,1048.55,13728.16,3493,40.11,0,4,COVID19Test,2022-05-03_06-06-15,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202038,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202038,85205,3206,81999,1280839,1,100,3.8,0.2999999999999998,4.6,8709355,978.32,14706.47,-6117,-70.23,0,-6.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202039,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202039,68745,2512,66233,1349584,1,100,3.7,-0.09999999999999964,4.5,8709355,789.32,15495.8,-16460,-189,0,-19.3,COVID19Test,2022-05-03_06-06-15,isoweek,2020-39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202040,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202040,68238,3630,64608,1417822,1,100,5.3,1.5999999999999996,4.6,8709355,783.5,16279.3,-507,-5.82,0,-0.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202041,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202041,89955,8962,80993,1507777,1,100,10,4.7,4.9,8709355,1032.85,17312.15,21717,249.35,0,31.8,COVID19Test,2022-05-03_06-06-15,isoweek,2020-41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202042,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202042,127086,19507,107579,1634863,1,100,15.3,5.300000000000001,5.7,8709355,1459.19,18771.34,37131,426.34,0,41.3,COVID19Test,2022-05-03_06-06-15,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202043,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202043,178474,40194,138280,1813337,1,100,22.5,7.199999999999999,7.3,8709355,2049.22,20820.57,51388,590.03,0,40.4,COVID19Test,2022-05-03_06-06-15,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202044,NA,NA,NA,NA,1,100,NA,NA,NA,8709355,NA,NA,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-44,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202044,218268,57720,160548,2031605,1,100,26.4,3.8999999999999986,9.4,8709355,2506.13,23326.7,39794,456.91,0,22.3,COVID19Test,2022-05-03_06-06-15,isoweek,2020-44,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202045,3297,806,2491,3297,1,100,24.4,NA,24.4,8709355,37.86,37.86,NA,NA,0,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202045,204693,54310,150383,2236298,1,100,26.5,0.10000000000000142,11,8709355,2350.27,25676.96,-13575,-155.86,0,-6.2,COVID19Test,2022-05-03_06-06-15,isoweek,2020-45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202046,18557,3911,14646,21854,1,100,21.1,-3.299999999999997,21.6,8709355,213.07,250.93,15260,175.21,0,462.8,COVID19Test,2022-05-03_06-06-15,isoweek,2020-46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202046,162228,39421,122807,2398526,1,100,24.3,-2.1999999999999993,11.9,8709355,1862.69,27539.65,-42465,-487.58,0,-20.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202047,25710,4931,20779,47564,1,100,19.2,-1.9000000000000021,20.3,8709355,295.2,546.13,7153,82.13,0,38.5,COVID19Test,2022-05-03_06-06-15,isoweek,2020-47,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202047,133121,28024,105097,2531647,1,100,21.1,-3.1999999999999993,12.4,8709355,1528.48,29068.13,-29107,-334.21,0,-17.9,COVID19Test,2022-05-03_06-06-15,isoweek,2020-47,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202048,33459,5403,28056,81023,1,100,16.1,-3.099999999999998,18.6,8709355,384.17,930.3,7749,88.97,0,30.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202048,127480,22888,104592,2659127,1,100,18,-3.1000000000000014,12.6,8709355,1463.71,30531.85,-5641,-64.77,0,-4.2,COVID19Test,2022-05-03_06-06-15,isoweek,2020-48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202049,38239,6475,31764,119262,1,100,16.9,0.7999999999999972,18,8709355,439.06,1369.36,4780,54.89,0,14.3,COVID19Test,2022-05-03_06-06-15,isoweek,2020-49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202049,126889,22822,104067,2786016,1,100,18,0,12.9,8709355,1456.93,31988.78,-591,-6.78,0,-0.5,COVID19Test,2022-05-03_06-06-15,isoweek,2020-49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202050,64286,7449,56837,183548,1,100,11.6,-5.299999999999999,15.8,8709355,738.13,2107.48,26047,299.07,0,68.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202050,146326,24626,121700,2932342,1,100,16.8,-1.1999999999999993,13.1,8709355,1680.1,33668.88,19437,223.17,0,15.3,COVID19Test,2022-05-03_06-06-15,isoweek,2020-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202051,67404,7579,59825,250952,1,100,11.2,-0.40000000000000036,14.6,8709355,773.93,2881.41,3118,35.8,0,4.9,COVID19Test,2022-05-03_06-06-15,isoweek,2020-51,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202051,176416,23737,152679,3108758,1,100,13.5,-3.3000000000000007,13.1,8709355,2025.59,35694.47,30090,345.49,0,20.6,COVID19Test,2022-05-03_06-06-15,isoweek,2020-51,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202052,65978,6650,59328,316930,1,100,10.1,-1.0999999999999996,13.6,8709355,757.55,3638.96,-1426,-16.38,0,-2.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202052,140811,19478,121333,3249569,1,100,13.8,0.3000000000000007,13.1,8709355,1616.78,37311.25,-35605,-408.81,0,-20.2,COVID19Test,2022-05-03_06-06-15,isoweek,2020-52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202053,45708,6872,38836,362638,1,100,15,4.9,13.8,8709355,524.81,4163.78,-20270,-232.74,0,-30.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-53,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202053,103900,18209,85691,3353469,1,100,17.5,3.6999999999999993,13.3,8709355,1192.97,38504.22,-36911,-423.81,0,-26.2,COVID19Test,2022-05-03_06-06-15,isoweek,2020-53,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202101,46666,6007,40659,409304,1,100,12.9,-2.0999999999999996,13.7,8709355,535.81,4699.59,958,11,0,2.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202101,120763,18166,102597,3474232,1,100,15,-2.5,13.3,8709355,1386.59,39890.81,16863,193.62,0,16.2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202102,39975,4114,35861,449279,1,100,10.3,-2.5999999999999996,13.4,8709355,458.99,5158.58,-6691,-76.82,0,-14.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202102,107474,12803,94671,3581706,1,100,11.9,-3.0999999999999996,13.3,8709355,1234.01,41124.81,-13289,-152.58,0,-11,COVID19Test,2022-05-03_06-06-15,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202103,44537,3749,40788,493816,1,100,8.4,-1.9000000000000004,12.9,8709355,511.37,5669.95,4562,52.38,0,11.4,COVID19Test,2022-05-03_06-06-15,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202103,118503,10944,107559,3700209,1,100,9.2,-2.700000000000001,13.1,8709355,1360.64,42485.45,11029,126.63,0,10.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202104,46851,2999,43852,540667,1,100,6.4,-2,12.4,8709355,537.94,6207.89,2314,26.57,0,5.2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-04,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202104,121094,9603,111491,3821303,1,100,7.9,-1.299999999999999,13,8709355,1390.39,43875.84,2591,29.75,0,2.2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-04,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202105,51252,2587,48665,591919,1,100,5,-1.4000000000000004,11.7,8709355,588.47,6796.36,4401,50.53,0,9.4,COVID19Test,2022-05-03_06-06-15,isoweek,2021-05,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202105,134836,8741,126095,3956139,1,100,6.5,-1.4000000000000004,12.8,8709355,1548.17,45424.02,13742,157.78,0,11.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-05,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202106,50008,2185,47823,641927,1,100,4.4,-0.5999999999999996,11.2,8709355,574.19,7370.55,-1244,-14.28,0,-2.4,COVID19Test,2022-05-03_06-06-15,isoweek,2021-06,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202106,144073,6998,137075,4100212,1,100,4.9,-1.5999999999999996,12.5,8709355,1654.23,47078.25,9237,106.06,0,6.9,COVID19Test,2022-05-03_06-06-15,isoweek,2021-06,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202107,46685,1891,44794,688612,1,100,4.1,-0.3000000000000007,10.7,8709355,536.03,7906.58,-3323,-38.16,0,-6.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-07,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202107,130066,6045,124021,4230278,1,100,4.6,-0.3000000000000007,12.2,8709355,1493.41,48571.66,-14007,-160.82,0,-9.7,COVID19Test,2022-05-03_06-06-15,isoweek,2021-07,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202108,44338,2105,42233,732950,1,100,4.7,0.6000000000000005,10.3,8709355,509.08,8415.66,-2347,-26.95,0,-5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-08,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202108,123799,6060,117739,4354077,1,100,4.9,0.3000000000000007,12,8709355,1421.45,49993.11,-6267,-71.96,0,-4.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-08,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202109,44956,2278,42678,777906,1,100,5.1,0.39999999999999947,10,8709355,516.18,8931.84,618,7.1,0,1.4,COVID19Test,2022-05-03_06-06-15,isoweek,2021-09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202109,129462,6182,123280,4483539,1,100,4.8,-0.10000000000000053,11.8,8709355,1486.47,51479.58,5663,65.02,0,4.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202110,49012,2578,46434,826918,1,100,5.3,0.20000000000000018,9.7,8709355,562.75,9494.6,4056,46.57,0,9,COVID19Test,2022-05-03_06-06-15,isoweek,2021-10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202110,145232,7242,137990,4628771,1,100,5,0.20000000000000018,11.6,8709355,1667.54,53147.12,15770,181.07,0,12.2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202111,67662,3317,64345,894580,1,100,4.9,-0.39999999999999947,9.4,8709355,776.89,10271.48,18650,214.14,0,38.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-11,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202111,161598,8329,153269,4790369,1,100,5.2,0.20000000000000018,11.4,8709355,1855.45,55002.57,16366,187.91,0,11.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-11,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202112,86350,4184,82166,980930,1,100,4.8,-0.10000000000000053,9,8709355,991.46,11262.95,18688,214.57,0,27.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-12,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202112,168094,9712,158382,4958463,1,100,5.8,0.5999999999999996,11.2,8709355,1930.04,56932.61,6496,74.59,0,4,COVID19Test,2022-05-03_06-06-15,isoweek,2021-12,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202113,95889,4266,91623,1076819,1,100,4.4,-0.39999999999999947,8.6,8709355,1100.99,12363.94,9539,109.53,0,11,COVID19Test,2022-05-03_06-06-15,isoweek,2021-13,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202113,180530,9693,170837,5138993,1,100,5.4,-0.39999999999999947,11,8709355,2072.83,59005.44,12436,142.79,0,7.4,COVID19Test,2022-05-03_06-06-15,isoweek,2021-13,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202114,67082,3897,63185,1143901,1,100,5.8,1.3999999999999995,8.4,8709355,770.23,13134.16,-28807,-330.76,0,-30,COVID19Test,2022-05-03_06-06-15,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
