date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-11-26,GR,2244,200096,277181,1.12,0.66,138.52,1314.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-27,GR,608,200096,277789,0.3,0.72,138.83,1444,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-28,GR,12,200096,277801,0.01,0.77,138.83,1542.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-29,GR,1657,200096,279458,0.83,0.77,139.66,1548.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-30,GR,1778,200096,281236,0.89,0.77,140.55,1541.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-01,GR,2839,200096,284075,1.42,0.79,141.97,1580,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-02,GR,1704,200096,285779,0.85,0.79,142.82,1578.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-03,GR,2195,200096,287974,1.1,0.79,143.92,1578,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-04,GR,875,200096,288849,0.44,0.81,144.36,1610.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-05,GR,2,200096,288851,0,0.74,144.36,1485.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-06,GR,1653,200096,290504,0.83,0.75,145.18,1508.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-07,GR,2008,200096,292512,1,0.77,146.19,1538,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-08,GR,1962,200096,294474,0.98,0.76,147.17,1527.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-09,GR,1866,200096,296340,0.93,0.76,148.1,1529.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-10,GR,2400,200096,298740,1.2,0.76,149.3,1524.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-11,GR,800,200096,299540,0.4,0.74,149.7,1486.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-12,GR,17,200096,299557,0.01,0.75,149.71,1501,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-13,GR,1617,200096,301174,0.81,0.76,150.51,1516.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-14,GR,1741,200096,302915,0.87,0.75,151.38,1500.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-15,GR,2066,200096,304981,1.03,0.82,152.42,1633.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-16,GR,1977,200096,306958,0.99,0.84,153.41,1685.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-17,GR,2288,200096,309246,1.14,0.93,154.55,1851.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-18,GR,1731,200096,310977,0.87,1,155.41,1990.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-19,GR,376,200096,311353,0.19,1.09,155.6,2168.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-20,GR,2779,200096,314132,1.39,1.13,156.99,2259.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-21,GR,2717,200096,316849,1.36,1.01,158.35,2027.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-22,GR,3312,200096,320161,1.66,0.89,160,1780,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-23,GR,2611,200096,322772,1.3,0.86,161.31,1729.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-24,GR,665,200096,323437,0.33,0.84,161.64,1672.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-25,GR,0,200096,323437,0,0.83,161.64,1665,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-26,GR,23,200096,323460,0.01,0.81,161.65,1615.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-27,GR,2379,200096,325839,1.19,0.76,162.84,1529.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-28,GR,2665,200096,328504,1.33,0.74,164.17,1488.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-29,GR,2964,200096,331468,1.48,0.74,165.65,1488.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-30,GR,2012,200096,333480,1.01,0.74,166.66,1484.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-31,GR,374,200096,333854,0.19,0.69,166.85,1385.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-01,GR,0,200096,333854,0,0.62,166.85,1233.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-02,GR,0,200096,333854,0,0.53,166.85,1054,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-03,GR,1681,200096,335535,0.84,0.5,167.69,1004.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-04,GR,1604,200096,337139,0.8,0.6,168.49,1205.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-05,GR,1707,200096,338846,0.85,0.63,169.34,1256.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-06,GR,1667,200096,340513,0.83,0.63,170.17,1257.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-07,GR,1779,200096,342292,0.89,0.6,171.06,1208,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-08,GR,357,200096,342649,0.18,0.59,171.24,1190.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-09,GR,8,200096,342657,0,0.57,171.25,1133.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-10,GR,1334,200096,343991,0.67,0.55,171.91,1095.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-11,GR,1484,200096,345475,0.74,0.52,172.65,1048.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-12,GR,1304,200096,346779,0.65,0.55,173.31,1099.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-13,GR,1404,200096,348183,0.7,0.56,174.01,1124.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-14,GR,1448,200096,349631,0.72,0.52,174.73,1047.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-15,GR,716,200096,350347,0.36,0.49,175.09,980.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-16,GR,181,200096,350528,0.09,0.46,175.18,914.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-17,GR,793,200096,351321,0.4,0.42,175.58,847.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-18,GR,1020,200096,352341,0.51,0.39,176.09,778.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-19,GR,837,200096,353178,0.42,0.35,176.5,704.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-20,GR,936,200096,354114,0.47,0.34,176.97,679.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-21,GR,968,200096,355082,0.48,0.32,177.46,637,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-22,GR,198,200096,355280,0.1,0.29,177.55,589.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-23,GR,3,200096,355283,0,0.29,177.56,583.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-24,GR,497,200096,355780,0.25,0.25,177.8,501.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-25,GR,688,200096,356468,0.34,0.23,178.15,453.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-26,GR,792,200096,357260,0.4,0.22,178.54,441.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-27,GR,363,200096,357623,0.18,0.22,178.73,441.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-28,GR,633,200096,358256,0.32,0.2,179.04,408.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-29,GR,112,200096,358368,0.06,0.18,179.1,352.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-30,GR,3,200096,358371,0,0.14,179.1,287.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-31,GR,270,200096,358641,0.13,0.14,179.23,273.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-01,GR,297,200096,358938,0.15,0.12,179.38,250.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-02,GR,334,200096,359272,0.17,0.12,179.55,252.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-03,GR,268,200096,359540,0.13,0.12,179.68,251.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-04,GR,467,200096,360007,0.23,0.12,179.92,245.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-05,GR,126,200096,360133,0.06,0.12,179.98,246.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-06,GR,0,200096,360133,0,0.12,179.98,246.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-07,GR,224,200096,360357,0.11,0.11,180.09,226.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-08,GR,305,200096,360662,0.15,0.11,180.24,214.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-09,GR,336,200096,360998,0.17,0.11,180.41,222.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-10,GR,130,200096,361128,0.06,0.11,180.48,222.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-11,GR,379,200096,361507,0.19,0.1,180.67,210,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-12,GR,181,200096,361688,0.09,0.09,180.76,182.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-13,GR,0,200096,361688,0,0.09,180.76,172.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-14,GR,139,200096,361827,0.07,0.08,180.83,163.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-15,GR,114,200096,361941,0.06,0.07,180.88,132.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-16,GR,264,200096,362205,0.13,0.06,181.02,120.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-17,GR,70,200096,362275,0.03,0.06,181.05,120.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-18,GR,159,200096,362434,0.08,0.06,181.13,112.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-19,GR,100,200096,362534,0.05,0.05,181.18,100.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-20,GR,0,200096,362534,0,0.04,181.18,79.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-21,GR,81,200096,362615,0.04,0.04,181.22,76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-22,GR,28,200096,362643,0.01,0.03,181.23,71.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-23,GR,121,200096,362764,0.06,0.03,181.29,66.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-24,GR,43,200096,362807,0.02,0.03,181.32,66.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-25,GR,126,200096,362933,0.06,0.03,181.38,55.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-26,GR,66,200096,362999,0.03,0.03,181.41,59.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-27,GR,0,200096,362999,0,0.03,181.41,66.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-28,GR,4,200096,363003,0,0.03,181.41,61.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-01,GR,54,200096,363057,0.03,0.03,181.44,58.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-02,GR,175,200096,363232,0.09,0.02,181.53,48.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-03,GR,4,200096,363236,0,0.02,181.53,48.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-04,GR,105,200096,363341,0.05,0.03,181.58,53.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-05,GR,0,200096,363341,0,0.03,181.58,59.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-06,GR,0,200096,363341,0,0.02,181.58,49.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-07,GR,35,200096,363376,0.02,0.02,181.6,49.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-08,GR,96,200096,363472,0.05,0.02,181.65,40.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-09,GR,105,200096,363577,0.05,0.02,181.7,40.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-10,GR,3,200096,363580,0,0.02,181.7,40.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-11,GR,47,200096,363627,0.02,0.02,181.73,37.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-12,GR,0,200096,363627,0,0.01,181.73,31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-13,GR,0,200096,363627,0,0.02,181.73,39.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-14,GR,12,200096,363639,0.01,0.02,181.73,40.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-15,GR,50,200096,363689,0.02,0.02,181.76,42.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-16,GR,164,200096,363853,0.08,0.02,181.84,42.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-17,GR,13,200096,363866,0.01,0.02,181.85,42.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-18,GR,58,200096,363924,0.03,0.02,181.87,42,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-19,GR,0,200096,363924,0,0.02,181.87,41.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-20,GR,0,200096,363924,0,0.02,181.87,37.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-21,GR,9,200096,363933,0,0.02,181.88,43.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-22,GR,47,200096,363980,0.02,0.02,181.9,46.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-23,GR,136,200096,364116,0.07,0.02,181.97,46.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-24,GR,54,200096,364170,0.03,0.02,182,46.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-25,GR,77,200096,364247,0.04,0.03,182.04,49.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-26,GR,0,200096,364247,0,0.03,182.04,50.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-27,GR,0,200096,364247,0,0.03,182.04,59.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-28,GR,35,200096,364282,0.02,0.03,182.05,55.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-29,GR,54,200096,364336,0.03,0.03,182.08,57.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-30,GR,195,200096,364531,0.1,0.03,182.18,57.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-31,GR,26,200096,364557,0.01,0.03,182.19,57.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-01,GR,94,200096,364651,0.05,0.03,182.24,54.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-02,GR,0,200096,364651,0,0.03,182.24,54.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-03,GR,0,200096,364651,0,0.02,182.24,47.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-04,GR,10,200096,364661,0,0.03,182.24,55.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-05,GR,55,200096,364716,0.03,0.02,182.27,51.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-06,GR,148,200096,364864,0.07,0.02,182.34,51.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-07,GR,84,200096,364948,0.04,0.02,182.39,51.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-08,GR,61,200096,365009,0.03,0.03,182.42,57.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-09,GR,0,200096,365009,0,0.03,182.42,57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-10,GR,0,200096,365009,0,0.03,182.42,53,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-11,GR,56,200096,365065,0.03,0.02,182.44,41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-12,GR,50,200096,365115,0.02,0.02,182.47,34.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-13,GR,120,200096,365235,0.06,0.02,182.53,36.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-14,GR,0,200096,365235,0,0.02,182.53,36.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-15,GR,17,200096,365252,0.01,0.01,182.54,28.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-16,GR,13,200096,365265,0.01,0.02,182.54,29.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-17,GR,0,200096,365265,0,0.01,182.54,17.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-18,GR,0,200096,365265,0,0.02,182.54,27.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-19,GR,59,200096,365324,0.03,0.02,182.57,32.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-20,GR,31,200096,365355,0.02,0.02,182.59,30.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-21,GR,74,200096,365429,0.04,0.02,182.63,30.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-22,GR,50,200096,365479,0.02,0.02,182.65,30.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-23,GR,0,200096,365479,0,0.02,182.65,33.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-24,GR,0,200096,365479,0,0.02,182.65,34.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-25,GR,0,200096,365479,0,0.02,182.65,32.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-26,GR,78,200096,365557,0.04,0.02,182.69,36.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-27,GR,38,200096,365595,0.02,0.02,182.71,36.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-28,GR,64,200096,365659,0.03,0.02,182.74,36.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-29,GR,73,200096,365732,0.04,0.02,182.78,36.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-04-30,GR,0,200096,365732,0,NA,182.78,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-05-01,GR,0,200096,365732,0,NA,182.78,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-05-02,GR,2,200096,365734,0,NA,182.78,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-21,JU,0,73709,0,0,NA,0,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-22,JU,0,73709,0,0,NA,0,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-23,JU,0,73709,0,0,NA,0,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-24,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-25,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-26,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-27,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-28,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-29,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-30,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2020-12-31,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-01,JU,0,73709,0,0,0.03,0,21.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-02,JU,0,73709,0,0,0.04,0,29.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-03,JU,0,73709,0,0,0.06,0,42.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-04,JU,153,73709,153,0.21,0.08,0.21,61.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-05,JU,54,73709,207,0.07,0.1,0.28,76.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-06,JU,88,73709,295,0.12,0.1,0.4,76.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-07,JU,137,73709,432,0.19,0.1,0.59,76.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-08,JU,103,73709,535,0.14,0.09,0.73,64.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-09,JU,0,73709,535,0,0.09,0.73,64.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-10,JU,0,73709,535,0,0.08,0.73,57.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-11,JU,67,73709,602,0.09,0.06,0.82,44.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-12,JU,54,73709,656,0.07,0.09,0.89,62.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-13,JU,42,73709,698,0.06,0.09,0.95,62.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-14,JU,48,73709,746,0.07,0.09,1.01,62.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-15,JU,229,73709,975,0.31,0.09,1.32,65,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-16,JU,0,73709,975,0,0.12,1.32,86.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-17,JU,0,73709,975,0,0.17,1.32,125.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-18,JU,82,73709,1057,0.11,0.22,1.43,163.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-19,JU,206,73709,1263,0.28,0.22,1.71,158.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-20,JU,316,73709,1579,0.43,0.22,2.14,158.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-21,JU,310,73709,1889,0.42,0.22,2.56,158.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-22,JU,197,73709,2086,0.27,0.24,2.83,173.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-23,JU,0,73709,2086,0,0.23,2.83,167.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-24,JU,0,73709,2086,0,0.19,2.83,140.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-01-25,JU,187,73709,2273,0.25,0.16,3.08,115,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
