nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d
all,CH04,202046,31027,5361,25666,407652,17.3,-1.1999999999999993,8.6,1,100,1553423,1997.33,26242.18,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-46,-4787,-308.16,-13.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202046,18888,4410,14478,220233,23.3,-0.3000000000000007,11.1,1,100,1193069,1583.14,18459.37,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-46,-3027,-253.72,-13.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202046,12141,2556,9585,152594,21.1,-0.6999999999999993,10.7,1,100,825745,1470.31,18479.55,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-46,-1743,-211.08,-12.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202046,8594,2295,6299,75590,26.7,-0.6999999999999993,13.1,1,100,350986,2448.53,21536.47,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-46,-40,-11.4,-0.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202047,37660,8602,29058,578522,22.8,-6.699999999999999,17.5,1,100,1669608,2255.62,34650.17,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-47,-14791,-885.9,-28.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202047,29680,6430,23250,426661,21.7,-3.6999999999999993,14.4,1,100,1895693,1565.65,22506.86,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-47,-6330,-333.92,-17.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202047,21354,4040,17314,261814,18.9,0.29999999999999716,8.9,1,100,1181776,1806.94,22154.28,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-47,570,48.23,2.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202047,30607,5194,25413,438259,17,-0.3000000000000007,9.2,1,100,1553423,1970.29,28212.47,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-47,-420,-27.04,-1.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202047,18687,4242,14445,238920,22.7,-0.6000000000000014,12,1,100,1193069,1566.3,20025.66,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-47,-201,-16.84,-1.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202047,11904,2451,9453,164498,20.6,-0.5,11.4,1,100,825745,1441.61,19921.16,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-47,-237,-28.7,-2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202047,7984,1824,6160,83574,22.8,-3.8999999999999986,14,1,100,350986,2274.73,23811.21,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-47,-610,-173.8,-7.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202048,31536,5680,25856,610058,18,-4.800000000000001,17.5,1,100,1669608,1888.83,36539,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-48,-6124,-366.79,-16.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202048,31931,5505,26426,458592,17.2,-4.5,14.6,1,100,1895693,1684.4,24191.26,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-48,2251,118.75,7.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202048,23136,3988,19148,284950,17.2,-1.6999999999999993,9.6,1,100,1181776,1957.73,24112.01,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-48,1782,150.79,8.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202048,32892,4919,27973,471151,15,-2,9.6,1,100,1553423,2117.39,30329.86,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-48,2285,147.1,7.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202048,20651,4249,16402,259571,20.6,-2.099999999999998,12.7,1,100,1193069,1730.91,21756.58,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-48,1964,164.61,10.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202048,12073,2134,9939,176571,17.7,-2.900000000000002,11.8,1,100,825745,1462.07,21383.24,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-48,169,20.46,1.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202048,7846,1683,6163,91420,21.5,-1.3000000000000007,14.6,1,100,350986,2235.42,26046.62,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-48,-138,-39.31,-1.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202049,29729,4779,24950,639787,16.1,-1.8999999999999986,17.5,1,100,1669608,1780.6,38319.59,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-49,-1807,-108.23,-5.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202049,32090,5616,26474,490682,17.5,0.3000000000000007,14.8,1,100,1895693,1692.78,25884.04,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-49,159,8.38,0.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202049,24712,4200,20512,309662,17,-0.1999999999999993,10.2,1,100,1181776,2091.09,26203.1,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-49,1576,133.36,6.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202049,34414,5711,28703,505565,16.6,1.6000000000000014,10,1,100,1553423,2215.37,32545.22,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-49,1522,97.98,4.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202049,22357,4785,17572,281928,21.4,0.7999999999999972,13.3,1,100,1193069,1873.91,23630.49,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-49,1706,143,8.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202049,13065,2349,10716,189636,18,0.3000000000000007,12.3,1,100,825745,1582.21,22965.44,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-49,992,120.14,8.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202049,7886,1725,6161,99306,21.9,0.3999999999999986,15.2,1,100,350986,2246.81,28293.44,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-49,40,11.39,0.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202050,34576,4154,30422,674363,12,-4.100000000000001,17.2,1,100,1669608,2070.91,40390.5,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-50,4847,290.31,16.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202050,37394,6153,31241,528076,16.5,-1,14.9,1,100,1895693,1972.58,27856.62,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-50,5304,279.8,16.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202050,28661,4751,23910,338323,16.6,-0.3999999999999986,10.7,1,100,1181776,2425.25,28628.35,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-50,3949,334.16,16,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202050,43646,6399,37247,549211,14.7,-1.9000000000000021,10.4,1,100,1553423,2809.67,35354.89,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-50,9232,594.3,26.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202050,41316,5564,35752,323244,13.5,-7.899999999999999,13.4,1,100,1193069,3463,27093.49,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-50,18959,1589.09,84.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202050,14738,2937,11801,204374,19.9,1.8999999999999986,12.8,1,100,825745,1784.81,24750.26,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-50,1673,202.6,12.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202050,9312,1937,7375,108618,20.8,-1.0999999999999979,15.7,1,100,350986,2653.1,30946.53,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-50,1426,406.29,18.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202051,46035,3789,42246,720398,8.2,-3.8000000000000007,16.6,1,100,1669608,2757.23,43147.73,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-51,11459,686.32,33.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202051,44961,6038,38923,573037,13.4,-3.0999999999999996,14.8,1,100,1895693,2371.74,30228.37,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-51,7567,399.16,20.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202051,32955,4687,28268,371278,14.2,-2.400000000000002,11,1,100,1181776,2788.6,31416.95,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-51,4294,363.35,15,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202051,54882,6359,48523,604093,11.6,-3.0999999999999996,10.5,1,100,1553423,3532.97,38887.86,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-51,11236,723.3,25.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202051,30993,5262,25731,354237,17,3.5,13.7,1,100,1193069,2597.75,29691.24,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-51,-10323,-865.25,-25,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202051,19310,3090,16220,223684,16,-3.8999999999999986,13.1,1,100,825745,2338.49,27088.75,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-51,4572,553.68,31,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202051,13281,1839,11442,121899,13.8,-7,15.5,1,100,350986,3783.91,34730.45,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-51,3969,1130.81,42.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202052,42467,3364,39103,762865,7.9,-0.29999999999999893,16.1,1,100,1669608,2543.53,45691.26,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-52,-3568,-213.7,-7.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202052,39544,4771,34773,612581,12.1,-1.3000000000000007,14.6,1,100,1895693,2085.99,32314.36,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-52,-5417,-285.75,-12,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202052,27710,3873,23837,398988,14,-0.1999999999999993,11.2,1,100,1181776,2344.78,33761.73,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-52,-5245,-443.82,-15.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202052,46547,5588,40959,650640,12,0.40000000000000036,10.6,1,100,1553423,2996.42,41884.28,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-52,-8335,-536.55,-15.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202052,23668,3928,19740,377905,16.6,-0.3999999999999986,13.9,1,100,1193069,1983.79,31675.03,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-52,-7325,-613.96,-23.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202052,16095,2590,13505,239779,16.1,0.10000000000000142,13.3,1,100,825745,1949.15,29037.9,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-52,-3215,-389.34,-16.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202052,9354,1741,7613,131253,18.6,4.800000000000001,15.7,1,100,350986,2665.06,37395.51,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-52,-3927,-1118.85,-29.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202053,30978,3846,27132,793843,12.4,4.5,16,1,100,1669608,1855.41,47546.67,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-53,-11489,-688.12,-27.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202053,29476,4602,24874,642057,15.6,3.5,14.6,1,100,1895693,1554.89,33869.25,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-53,-10068,-531.1,-25.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202053,19666,3321,16345,418654,16.9,2.8999999999999986,11.5,1,100,1181776,1664.11,35425.83,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-53,-8044,-680.67,-29,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202053,29952,5170,24782,680592,17.3,5.300000000000001,10.9,1,100,1553423,1928.13,43812.41,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-53,-16595,-1068.29,-35.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202053,18519,3722,14797,396424,20.1,3.5,14.2,1,100,1193069,1552.22,33227.25,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-53,-5149,-431.57,-21.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202053,12076,2513,9563,251855,20.8,4.699999999999999,13.7,1,100,825745,1462.44,30500.34,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-53,-4019,-486.71,-25,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202053,7934,1708,6226,139187,21.5,2.8999999999999986,16,1,100,350986,2260.49,39656,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-53,-1420,-404.57,-15.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202101,35715,4090,31625,829558,11.5,-0.9000000000000004,15.8,1,100,1669608,2139.12,49685.79,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-01,4737,283.71,15.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202101,32187,4573,27614,674244,14.2,-1.4000000000000004,14.6,1,100,1895693,1697.9,35567.15,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-01,2711,143.01,9.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202101,22110,2937,19173,440764,13.3,-3.599999999999998,11.6,1,100,1181776,1870.91,37296.75,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-01,2444,206.8,12.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202101,31114,4586,26528,711706,14.7,-2.6000000000000014,11.1,1,100,1553423,2002.93,45815.34,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-01,1162,74.8,3.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202101,22936,3872,19064,419360,16.9,-3.200000000000003,14.3,1,100,1193069,1922.44,35149.69,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-01,4417,370.22,23.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202101,13867,2678,11189,265722,19.3,-1.5,14,1,100,825745,1679.33,32179.67,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-01,1791,216.89,14.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202101,8596,1322,7274,147783,15.4,-6.1,16,1,100,350986,2449.1,42105.1,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-01,662,188.61,8.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202102,33242,3494,29748,862800,10.5,-1,15.6,1,100,1669608,1991.01,51676.8,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-02,-2473,-148.11,-6.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202102,28834,3235,25599,703078,11.2,-3,14.5,1,100,1895693,1521.03,37088.18,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-02,-3353,-176.87,-10.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202102,19427,2084,17343,460191,10.7,-2.6000000000000014,11.6,1,100,1181776,1643.88,38940.63,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-02,-2683,-227.03,-12.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202102,26421,2996,23425,738127,11.3,-3.3999999999999986,11.1,1,100,1553423,1700.82,47516.16,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-02,-4693,-302.11,-15.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202102,18495,2311,16184,437855,12.5,-4.399999999999999,14.2,1,100,1193069,1550.2,36699.89,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-02,-4441,-372.24,-19.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202102,12744,1994,10750,278466,15.6,-3.700000000000001,14,1,100,825745,1543.33,33723,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-02,-1123,-136,-8.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202102,7459,754,6705,155242,10.1,-5.300000000000001,15.7,1,100,350986,2125.16,44230.25,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-02,-1137,-323.94,-13.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202103,34924,3371,31553,897724,9.7,-0.8000000000000007,15.3,1,100,1669608,2091.75,53768.55,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-03,1682,100.74,5.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202103,30052,2673,27379,733130,8.9,-2.299999999999999,14.2,1,100,1895693,1585.28,38673.46,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-03,1218,64.25,4.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202103,22332,1846,20486,482523,8.3,-2.3999999999999986,11.4,1,100,1181776,1889.7,40830.33,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-03,2905,245.82,15,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202103,30799,2648,28151,768926,8.6,-2.700000000000001,11,1,100,1553423,1982.65,49498.82,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-03,4378,281.83,16.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202103,23368,2081,21287,461223,8.9,-3.5999999999999996,14,1,100,1193069,1958.65,38658.54,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-03,4873,408.45,26.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202103,12991,1534,11457,291457,11.8,-3.799999999999999,13.9,1,100,825745,1573.25,35296.25,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-03,247,29.92,1.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202103,7714,482,7232,162956,6.2,-3.8999999999999995,15.3,1,100,350986,2197.81,46428.06,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-03,255,72.65,3.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202104,37460,3165,34295,935184,8.4,-1.299999999999999,15.1,1,100,1669608,2243.64,56012.19,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-04,2536,151.89,7.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202104,29794,2495,27299,762924,8.4,-0.5,14,1,100,1895693,1571.67,40245.12,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-04,-258,-13.61,-0.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202104,22955,1472,21483,505478,6.4,-1.9000000000000004,11.2,1,100,1181776,1942.42,42772.74,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-04,623,52.72,2.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202104,33281,2204,31077,802207,6.6,-2,10.8,1,100,1553423,2142.43,51641.25,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-04,2482,159.78,8.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202104,24913,1844,23069,486136,7.4,-1.5,13.6,1,100,1193069,2088.14,40746.68,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-04,1545,129.49,6.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202104,12528,1029,11499,303985,8.2,-3.6000000000000014,13.7,1,100,825745,1517.18,36813.42,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-04,-463,-56.07,-3.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202104,6052,340,5712,169008,5.6,-0.6000000000000005,14.9,1,100,350986,1724.29,48152.35,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-04,-1662,-473.52,-21.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202105,45190,3170,42020,980374,7,-1.4000000000000004,14.7,1,100,1669608,2706.62,58718.81,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-05,7730,462.98,20.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202105,34705,2200,32505,797629,6.3,-2.1000000000000005,13.7,1,100,1895693,1830.73,42075.85,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-05,4911,259.06,16.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202105,26085,1291,24794,531563,4.9,-1.5,10.9,1,100,1181776,2207.27,44980.01,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-05,3130,264.85,13.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202105,34746,1831,32915,836953,5.3,-1.2999999999999998,10.6,1,100,1553423,2236.74,53877.98,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-05,1465,94.31,4.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202105,22862,1418,21444,508998,6.2,-1.2000000000000002,13.3,1,100,1193069,1916.23,42662.91,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-05,-2051,-171.91,-8.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202105,14472,994,13478,318457,6.9,-1.299999999999999,13.4,1,100,825745,1752.6,38566.02,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-05,1944,235.42,15.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202105,7170,390,6780,176178,5.4,-0.1999999999999993,14.5,1,100,350986,2042.82,50195.16,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-05,1118,318.53,18.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202106,49114,2649,46465,1029488,5.4,-1.5999999999999996,14.3,1,100,1669608,2941.65,61660.46,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-06,3924,235.03,8.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202106,34775,1845,32930,832404,5.3,-1,13.3,1,100,1895693,1834.42,43910.27,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-06,70,3.69,0.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202106,25890,973,24917,557453,3.8,-1.1000000000000005,10.5,1,100,1181776,2190.77,47170.78,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-06,-195,-16.5,-0.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202106,36945,1636,35309,873898,4.4,-0.8999999999999995,10.3,1,100,1553423,2378.3,56256.28,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-06,2199,141.56,6.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202106,25966,1050,24916,534964,4,-2.2,12.8,1,100,1193069,2176.4,44839.32,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-06,3104,260.17,13.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202106,12193,679,11514,330650,5.6,-1.3000000000000007,13.1,1,100,825745,1476.61,40042.63,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-06,-2279,-275.99,-15.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202106,8187,331,7856,184365,4,-1.4000000000000004,14.1,1,100,350986,2332.57,52527.74,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-06,1017,289.75,14.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
