geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
VD,202035,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,627,2416,0,1,100,814762,0.49,76.95,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,-5,-0.61,-55.6,0
VS,202035,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,249,1150,0,NA,NA,348503,0,71.45,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,-1,-0.29,-100,NA
ZG,202035,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,114,0,1,100,128794,0.78,23.29,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,-1,-0.77,-50,0
ZH,202035,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,508,3110,0,1,100,1553423,0.58,32.7,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,4,0.26,80,0
AG,202036,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,199,1286,0,1,100,694072,0.29,28.67,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,2,0.29,NA,NA
AI,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,43,0,NA,NA,16293,0,12.28,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,0,0,NA,NA
AR,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,162,0,NA,NA,55309,0,41.58,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,0,0,NA,NA
BE,202036,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251,2247,0,1,100,1043132,0.29,24.06,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,-1,-0.09,-25,0
BL,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,174,700,0,NA,NA,290969,0,59.8,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,-2,-0.69,-100,NA
BS,202036,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,172,622,0,1,100,196735,1.02,87.43,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,2,1.02,NA,NA
FL,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,144,0,NA,NA,39055,0,25.6,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,0,0,NA,NA
FR,202036,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,260,1017,0,1,100,325496,2.46,79.88,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,6,1.85,300,0
GE,202036,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,418,1126,0,1,100,506343,2.37,82.55,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,8,1.58,200,0
GL,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,121,0,NA,NA,40851,0,44.06,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,0,0,NA,NA
GR,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,111,491,0,NA,NA,200096,0,55.47,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,0,0,NA,NA
JU,202036,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,183,0,1,100,73709,4.07,80.04,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,3,4.07,NA,NA
LU,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,627,0,NA,NA,416347,0,21.62,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,-4,-0.96,-100,NA
NE,202036,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,171,887,0,1,100,175894,2.27,97.22,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,2,1.13,100,0
NW,202036,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,87,0,1,100,43520,2.3,59.74,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,1,2.3,NA,NA
OW,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,96,0,NA,NA,38108,0,26.24,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,-2,-5.25,-100,NA
SG,202036,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,149,1302,0,1,100,514504,1.17,28.96,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,3,0.59,100,0
SH,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,157,0,NA,NA,83107,0,21.66,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,-1,-1.2,-100,NA
SO,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99,790,0,NA,NA,277462,0,35.68,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,-1,-0.36,-100,NA
SZ,202036,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,505,0,1,100,162157,1.23,33.92,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,2,1.23,NA,NA
TG,202036,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,613,0,1,100,282909,0.35,30.04,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,-2,-0.71,-66.7,0
TI,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,785,2686,0,NA,NA,350986,0,223.66,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,-2,-0.57,-100,NA
UR,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,71,0,NA,NA,36819,0,46.17,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,0,0,NA,NA
VD,202036,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,644,2416,0,1,100,814762,2.09,79.04,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,13,1.6,325,0
VS,202036,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251,1150,0,1,100,348503,0.57,72.02,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,2,0.57,NA,NA
ZG,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,114,0,NA,NA,128794,0,23.29,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,-1,-0.78,-100,NA
ZH,202036,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,521,3110,0,1,100,1553423,0.84,33.54,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,4,0.26,44.4,0
AG,202037,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,205,1286,0,1,100,694072,0.86,29.54,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,4,0.57,200,0
AI,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,43,0,NA,NA,16293,0,12.28,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,0,0,NA,NA
AR,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,162,0,NA,NA,55309,0,41.58,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,0,0,NA,NA
BE,202037,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,256,2247,0,1,100,1043132,0.48,24.54,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,2,0.19,66.7,0
BL,202037,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,176,700,0,1,100,290969,0.69,60.49,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,2,0.69,NA,NA
BS,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,172,622,0,NA,NA,196735,0,87.43,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,-2,-1.02,-100,NA
FL,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,144,0,1,100,39055,2.56,28.17,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,1,2.56,NA,NA
FR,202037,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,275,1017,0,1,100,325496,4.61,84.49,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,7,2.15,87.5,0
GE,202037,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,425,1126,0,1,100,506343,1.38,83.94,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,-5,-0.99,-41.7,0
GL,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,121,0,NA,NA,40851,0,44.06,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,0,0,NA,NA
GR,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112,491,0,1,100,200096,0.5,55.97,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,1,0.5,NA,NA
JU,202037,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,183,0,1,100,73709,2.71,82.76,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,-1,-1.36,-33.3,0
LU,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,627,0,NA,NA,416347,0,21.62,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,0,0,NA,NA
NE,202037,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,173,887,0,1,100,175894,1.14,98.35,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,-2,-1.13,-50,0
NW,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,87,0,NA,NA,43520,0,59.74,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,-1,-2.3,-100,NA
OW,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,96,0,NA,NA,38108,0,26.24,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,0,0,NA,NA
SG,202037,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,152,1302,0,1,100,514504,0.58,29.54,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,-3,-0.59,-50,0
SH,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,157,0,1,100,83107,1.2,22.86,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,1,1.2,NA,NA
SO,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99,790,0,NA,NA,277462,0,35.68,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,0,0,NA,NA
SZ,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,505,0,1,100,162157,0.62,34.53,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,-1,-0.61,-50,0
TG,202037,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,87,613,0,1,100,282909,0.71,30.75,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,1,0.36,100,0
TI,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,786,2686,0,1,100,350986,0.28,223.94,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,1,0.28,NA,NA
UR,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,71,0,NA,NA,36819,0,46.17,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,0,0,NA,NA
VD,202037,24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,668,2416,0,1,100,814762,2.95,81.99,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,7,0.86,41.2,0
VS,202037,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,259,1150,0,1,100,348503,2.3,74.32,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,6,1.73,300,0
ZG,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,114,0,1,100,128794,0.78,24.07,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,1,0.78,NA,NA
ZH,202037,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,540,3110,0,1,100,1553423,1.22,34.76,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,6,0.38,46.2,0
AG,202038,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,209,1286,0,1,100,694072,0.58,30.11,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-2,-0.28,-33.3,0
AI,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,43,0,NA,NA,16293,0,12.28,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,0,0,NA,NA
AR,202038,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,162,0,1,100,55309,1.81,43.39,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,1,1.81,NA,NA
BE,202038,21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,277,2247,0,1,100,1043132,2.01,26.55,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,16,1.53,320,0
BL,202038,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,177,700,0,1,100,290969,0.34,60.83,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-1,-0.35,-50,0
BS,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,172,622,0,NA,NA,196735,0,87.43,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,0,0,NA,NA
FL,202038,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,144,0,1,100,39055,5.12,33.29,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,1,2.56,100,0
FR,202038,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,279,1017,0,1,100,325496,1.23,85.72,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-11,-3.38,-73.3,0
GE,202038,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,431,1126,0,1,100,506343,1.18,85.12,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-1,-0.2,-14.3,0
GL,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,121,0,NA,NA,40851,0,44.06,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,0,0,NA,NA
GR,202038,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,115,491,0,1,100,200096,1.5,57.47,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,2,1,200,0
JU,202038,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62,183,0,1,100,73709,1.36,84.11,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-1,-1.35,-50,0
LU,202038,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92,627,0,1,100,416347,0.48,22.1,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,2,0.48,NA,NA
NE,202038,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,177,887,0,1,100,175894,2.27,100.63,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,2,1.13,100,0
NW,202038,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,87,0,1,100,43520,2.3,62.04,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,1,2.3,NA,NA
OW,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,96,0,NA,NA,38108,0,26.24,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,0,0,NA,NA
SG,202038,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,155,1302,0,1,100,514504,0.58,30.13,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,0,0,0,0
SH,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,157,0,NA,NA,83107,0,22.86,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-1,-1.2,-100,NA
SO,202038,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,104,790,0,1,100,277462,1.8,37.48,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,5,1.8,NA,NA
SZ,202038,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,505,0,1,100,162157,0.62,35.15,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,0,0,0,0
TG,202038,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,613,0,1,100,282909,0.71,31.46,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,0,0,0,0
TI,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,786,2686,0,NA,NA,350986,0,223.94,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-1,-0.28,-100,NA
UR,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,71,0,NA,NA,36819,0,46.17,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,0,0,NA,NA
VD,202038,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,693,2416,0,1,100,814762,3.07,85.06,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,1,0.12,4.2,0
VS,202038,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,268,1150,0,1,100,348503,2.58,76.9,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,1,0.28,12.5,0
ZG,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,114,0,NA,NA,128794,0,24.07,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-1,-0.78,-100,NA
ZH,202038,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,554,3110,0,1,100,1553423,0.9,35.66,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-5,-0.32,-26.3,0
AG,202039,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,216,1286,0,1,100,694072,1.01,31.12,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,3,0.43,75,0
AI,202039,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,43,0,NA,NA,16293,0,12.28,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,0,0,NA,NA
AR,202039,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,162,0,1,100,55309,1.81,45.2,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,0,0,0,0
BE,202039,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,290,2247,0,1,100,1043132,1.25,27.8,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,-8,-0.76,-38.1,0
BL,202039,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,178,700,0,1,100,290969,0.34,61.17,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,0,0,0,0
BS,202039,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,174,622,0,1,100,196735,1.02,88.44,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,2,1.02,NA,NA
FL,202039,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,144,0,NA,NA,39055,0,33.29,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,-2,-5.12,-100,NA
FR,202039,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,284,1017,0,1,100,325496,1.54,87.25,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,1,0.31,25,0
GE,202039,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,440,1126,0,1,100,506343,1.78,86.9,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,3,0.6,50,0
GL,202039,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,121,0,1,100,40851,2.45,46.51,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,1,2.45,NA,NA
GR,202039,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,116,491,0,1,100,200096,0.5,57.97,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,-2,-1,-66.7,0
JU,202039,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67,183,0,1,100,73709,6.78,90.9,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,4,5.42,400,0
LU,202039,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92,627,0,NA,NA,416347,0,22.1,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,-2,-0.48,-100,NA
NE,202039,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,183,887,0,1,100,175894,3.41,104.04,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,2,1.14,50,0
NW,202039,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,87,0,NA,NA,43520,0,62.04,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,-1,-2.3,-100,NA
OW,202039,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,96,0,NA,NA,38108,0,26.24,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,0,0,NA,NA
SG,202039,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,160,1302,0,1,100,514504,0.97,31.1,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,2,0.39,66.7,0
SH,202039,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,157,0,NA,NA,83107,0,22.86,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,0,0,NA,NA
SO,202039,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,109,790,0,1,100,277462,1.8,39.28,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,0,0,0,0
SZ,202039,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,505,0,1,100,162157,0.62,35.77,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,0,0,0,0
TG,202039,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92,613,0,1,100,282909,1.06,32.52,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,1,0.35,50,0
TI,202039,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,791,2686,0,1,100,350986,1.42,225.37,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,5,1.42,NA,NA
UR,202039,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,71,0,NA,NA,36819,0,46.17,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,0,0,NA,NA
VD,202039,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,709,2416,0,1,100,814762,1.96,87.02,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,-9,-1.11,-36,0
VS,202039,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,276,1150,0,1,100,348503,2.3,79.2,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,-1,-0.28,-11.1,0
ZG,202039,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,114,0,1,100,128794,1.55,25.62,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,2,1.55,NA,NA
