date,geoRegion,ageRange,sex,cases,hosps,deaths
202018,ZG,10 - 19,female,1,0,0
202018,ZG,10 - 19,unknown,0,0,0
202018,ZG,20 - 29,male,2,0,0
202018,ZG,20 - 29,female,0,0,0
202018,ZG,20 - 29,unknown,0,0,0
202018,ZG,30 - 39,male,1,0,0
202018,ZG,30 - 39,female,1,0,0
202018,ZG,30 - 39,unknown,0,0,0
202018,ZG,40 - 49,male,0,0,0
202018,ZG,40 - 49,female,0,0,0
202018,ZG,40 - 49,unknown,0,0,0
202018,ZG,50 - 59,male,1,0,0
202018,ZG,50 - 59,female,1,0,0
202018,ZG,50 - 59,unknown,0,0,0
202018,ZG,60 - 69,male,0,0,0
202018,ZG,60 - 69,female,0,0,0
202018,ZG,60 - 69,unknown,0,0,0
202018,ZG,70 - 79,male,0,0,0
202018,ZG,70 - 79,female,0,0,0
202018,ZG,70 - 79,unknown,0,0,0
202018,ZG,80+,male,0,0,0
202018,ZG,80+,female,0,0,0
202018,ZG,80+,unknown,0,0,0
202018,ZG,unknown,male,0,0,0
202018,ZG,unknown,female,0,0,0
202018,ZG,unknown,unknown,0,0,0
202018,ZH,0 - 9,male,2,0,0
202018,ZH,0 - 9,female,0,0,0
202018,ZH,0 - 9,unknown,0,0,0
202018,ZH,10 - 19,male,1,0,0
202018,ZH,10 - 19,female,2,0,0
202018,ZH,10 - 19,unknown,0,0,0
202018,ZH,20 - 29,male,6,0,0
202018,ZH,20 - 29,female,6,0,0
202018,ZH,20 - 29,unknown,0,0,0
202018,ZH,30 - 39,male,4,1,0
202018,ZH,30 - 39,female,4,0,0
202018,ZH,30 - 39,unknown,0,0,0
202018,ZH,40 - 49,male,2,1,0
202018,ZH,40 - 49,female,11,1,0
202018,ZH,40 - 49,unknown,0,0,0
202018,ZH,50 - 59,male,6,0,1
202018,ZH,50 - 59,female,7,1,1
202018,ZH,50 - 59,unknown,0,0,0
202018,ZH,60 - 69,male,3,0,0
202018,ZH,60 - 69,female,3,0,0
202018,ZH,60 - 69,unknown,0,0,0
202018,ZH,70 - 79,male,0,1,1
202018,ZH,70 - 79,female,2,2,2
202018,ZH,70 - 79,unknown,0,0,0
202018,ZH,80+,male,0,0,1
202018,ZH,80+,female,8,2,2
202018,ZH,80+,unknown,0,0,0
202018,ZH,unknown,male,0,0,0
202018,ZH,unknown,female,0,0,0
202018,ZH,unknown,unknown,0,0,0
202018,FL,0 - 9,male,0,0,0
202018,FL,0 - 9,female,0,0,0
202018,FL,0 - 9,unknown,0,0,0
202018,FL,10 - 19,male,0,0,0
202018,FL,10 - 19,female,0,0,0
202018,FL,10 - 19,unknown,0,0,0
202018,FL,20 - 29,male,0,0,0
202018,FL,20 - 29,female,0,0,0
202018,FL,20 - 29,unknown,0,0,0
202018,FL,30 - 39,male,0,0,0
202018,FL,30 - 39,female,0,0,0
202018,FL,30 - 39,unknown,0,0,0
202018,FL,40 - 49,male,0,0,0
202018,FL,40 - 49,female,0,0,0
202018,FL,40 - 49,unknown,0,0,0
202018,FL,50 - 59,male,0,0,0
202018,FL,50 - 59,female,0,0,0
202018,FL,50 - 59,unknown,0,0,0
202018,FL,60 - 69,male,0,0,0
202018,FL,60 - 69,female,0,0,0
202018,FL,60 - 69,unknown,0,0,0
202018,FL,70 - 79,male,0,0,0
202018,FL,70 - 79,female,0,0,0
202018,FL,70 - 79,unknown,0,0,0
202018,FL,80+,male,0,0,0
202018,FL,80+,female,0,0,0
202018,FL,80+,unknown,0,0,0
202018,FL,unknown,male,0,0,0
202018,FL,unknown,female,0,0,0
202018,FL,unknown,unknown,0,0,0
202018,CH,0 - 9,male,11,2,0
202018,CH,0 - 9,female,8,3,0
202018,CH,0 - 9,unknown,0,0,0
202018,CH,10 - 19,male,11,0,0
202018,CH,10 - 19,female,14,0,0
202018,CH,10 - 19,unknown,0,0,0
202018,CH,20 - 29,male,59,2,0
202018,CH,20 - 29,female,64,1,0
202018,CH,20 - 29,unknown,0,0,0
202018,CH,30 - 39,male,49,3,1
202018,CH,30 - 39,female,56,2,0
202018,CH,30 - 39,unknown,2,0,0
202018,CH,40 - 49,male,42,2,1
202018,CH,40 - 49,female,62,1,1
202018,CH,40 - 49,unknown,0,0,0
202018,CH,50 - 59,male,53,3,2
202018,CH,50 - 59,female,67,4,1
202018,CH,50 - 59,unknown,0,0,0
202018,CH,60 - 69,male,33,7,6
202018,CH,60 - 69,female,30,1,2
202018,CH,60 - 69,unknown,0,0,0
202018,CH,70 - 79,male,17,6,12
202018,CH,70 - 79,female,13,7,7
202018,CH,70 - 79,unknown,0,0,0
202018,CH,80+,male,24,8,29
202018,CH,80+,female,84,14,29
202018,CH,80+,unknown,0,0,0
202018,CH,unknown,male,1,0,0
202018,CH,unknown,female,0,0,0
202018,CH,unknown,unknown,0,0,0
202018,CHFL,0 - 9,male,11,2,0
202018,CHFL,0 - 9,female,8,3,0
202018,CHFL,0 - 9,unknown,0,0,0
202018,CHFL,10 - 19,male,11,0,0
202018,CHFL,10 - 19,female,14,0,0
202018,CHFL,10 - 19,unknown,0,0,0
202018,CHFL,20 - 29,male,59,2,0
202018,CHFL,20 - 29,female,64,1,0
202018,CHFL,20 - 29,unknown,0,0,0
202018,CHFL,30 - 39,male,49,3,1
202018,CHFL,30 - 39,female,56,2,0
202018,CHFL,30 - 39,unknown,2,0,0
202018,CHFL,40 - 49,male,42,2,1
202018,CHFL,40 - 49,female,62,1,1
202018,CHFL,40 - 49,unknown,0,0,0
202018,CHFL,50 - 59,male,53,3,2
202018,CHFL,50 - 59,female,67,4,1
202018,CHFL,50 - 59,unknown,0,0,0
202018,CHFL,60 - 69,male,33,7,6
202018,CHFL,60 - 69,female,30,1,2
202018,CHFL,60 - 69,unknown,0,0,0
202018,CHFL,70 - 79,male,17,6,12
202018,CHFL,70 - 79,female,13,7,7
202018,CHFL,70 - 79,unknown,0,0,0
202018,CHFL,80+,male,24,8,29
202018,CHFL,80+,female,84,14,29
202018,CHFL,80+,unknown,0,0,0
202018,CHFL,unknown,male,1,0,0
202018,CHFL,unknown,female,0,0,0
202018,CHFL,unknown,unknown,0,0,0
202019,AG,0 - 9,male,0,0,0
202019,AG,0 - 9,female,2,0,0
202019,AG,0 - 9,unknown,0,0,0
202019,AG,10 - 19,male,2,0,0
202019,AG,10 - 19,female,1,0,0
202019,AG,10 - 19,unknown,0,0,0
202019,AG,20 - 29,male,4,0,0
202019,AG,20 - 29,female,3,0,0
202019,AG,20 - 29,unknown,0,0,0
202019,AG,30 - 39,male,1,0,0
202019,AG,30 - 39,female,3,0,0
202019,AG,30 - 39,unknown,0,0,0
202019,AG,40 - 49,male,2,0,0
202019,AG,40 - 49,female,4,1,0
202019,AG,40 - 49,unknown,0,0,0
202019,AG,50 - 59,male,2,0,0
202019,AG,50 - 59,female,1,0,0
202019,AG,50 - 59,unknown,0,0,0
202019,AG,60 - 69,male,0,0,0
202019,AG,60 - 69,female,1,0,0
202019,AG,60 - 69,unknown,0,0,0
202019,AG,70 - 79,male,0,0,0
202019,AG,70 - 79,female,0,0,0
202019,AG,70 - 79,unknown,0,0,0
202019,AG,80+,male,1,0,0
202019,AG,80+,female,4,1,3
202019,AG,80+,unknown,0,0,0
202019,AG,unknown,male,0,0,0
202019,AG,unknown,female,0,0,0
202019,AG,unknown,unknown,0,0,0
202019,AI,0 - 9,male,0,0,0
202019,AI,0 - 9,female,0,0,0
202019,AI,0 - 9,unknown,0,0,0
202019,AI,10 - 19,male,0,0,0
202019,AI,10 - 19,female,0,0,0
202019,AI,10 - 19,unknown,0,0,0
202019,AI,20 - 29,male,0,0,0
202019,AI,20 - 29,female,0,0,0
202019,AI,20 - 29,unknown,0,0,0
202019,AI,30 - 39,male,0,0,0
202019,AI,30 - 39,female,0,0,0
202019,AI,30 - 39,unknown,0,0,0
202019,AI,40 - 49,male,0,0,0
202019,AI,40 - 49,female,0,0,0
202019,AI,40 - 49,unknown,0,0,0
202019,AI,50 - 59,male,0,0,0
202019,AI,50 - 59,female,0,0,0
202019,AI,50 - 59,unknown,0,0,0
202019,AI,60 - 69,male,0,0,0
202019,AI,60 - 69,female,0,0,0
202019,AI,60 - 69,unknown,0,0,0
202019,AI,70 - 79,male,0,0,0
202019,AI,70 - 79,female,0,0,0
202019,AI,70 - 79,unknown,0,0,0
202019,AI,80+,male,0,0,0
202019,AI,80+,female,0,0,0
202019,AI,80+,unknown,0,0,0
202019,AI,unknown,male,0,0,0
202019,AI,unknown,female,0,0,0
202019,AI,unknown,unknown,0,0,0
202019,AR,0 - 9,male,0,0,0
202019,AR,0 - 9,female,0,0,0
202019,AR,0 - 9,unknown,0,0,0
202019,AR,10 - 19,male,0,0,0
202019,AR,10 - 19,female,0,0,0
202019,AR,10 - 19,unknown,0,0,0
202019,AR,20 - 29,male,0,0,0
202019,AR,20 - 29,female,0,0,0
202019,AR,20 - 29,unknown,0,0,0
202019,AR,30 - 39,male,0,0,0
202019,AR,30 - 39,female,0,0,0
202019,AR,30 - 39,unknown,0,0,0
202019,AR,40 - 49,male,0,0,0
202019,AR,40 - 49,female,0,0,0
202019,AR,40 - 49,unknown,0,0,0
202019,AR,50 - 59,male,0,0,0
202019,AR,50 - 59,female,0,0,0
202019,AR,50 - 59,unknown,0,0,0
202019,AR,60 - 69,male,1,0,0
202019,AR,60 - 69,female,0,0,0
202019,AR,60 - 69,unknown,0,0,0
202019,AR,70 - 79,male,0,0,0
202019,AR,70 - 79,female,0,0,0
202019,AR,70 - 79,unknown,0,0,0
202019,AR,80+,male,0,0,0
202019,AR,80+,female,0,0,0
202019,AR,80+,unknown,0,0,0
202019,AR,unknown,male,0,0,0
202019,AR,unknown,female,0,0,0
202019,AR,unknown,unknown,0,0,0
202019,BE,0 - 9,male,0,0,0
202019,BE,0 - 9,female,0,0,0
202019,BE,0 - 9,unknown,0,0,0
202019,BE,10 - 19,male,1,0,0
202019,BE,10 - 19,female,1,0,0
202019,BE,10 - 19,unknown,0,0,0
202019,BE,20 - 29,male,3,0,0
202019,BE,20 - 29,female,3,0,0
202019,BE,20 - 29,unknown,0,0,0
202019,BE,30 - 39,male,1,0,0
202019,BE,30 - 39,female,4,0,0
202019,BE,30 - 39,unknown,0,0,0
202019,BE,40 - 49,male,1,0,0
202019,BE,40 - 49,female,1,0,0
202019,BE,40 - 49,unknown,0,0,0
202019,BE,50 - 59,male,1,0,0
202019,BE,50 - 59,female,5,0,0
202019,BE,50 - 59,unknown,0,0,0
202019,BE,60 - 69,male,1,0,0
202019,BE,60 - 69,female,1,0,0
202019,BE,60 - 69,unknown,0,0,0
202019,BE,70 - 79,male,1,1,0
202019,BE,70 - 79,female,3,1,1
202019,BE,70 - 79,unknown,0,0,0
202019,BE,80+,male,7,1,1
202019,BE,80+,female,4,1,0
202019,BE,80+,unknown,0,0,0
202019,BE,unknown,male,0,0,0
202019,BE,unknown,female,0,0,0
202019,BE,unknown,unknown,0,0,0
202019,BL,0 - 9,male,0,0,0
202019,BL,0 - 9,female,0,0,0
202019,BL,0 - 9,unknown,0,0,0
202019,BL,10 - 19,male,0,0,0
202019,BL,10 - 19,female,0,0,0
202019,BL,10 - 19,unknown,0,0,0
202019,BL,20 - 29,male,0,0,0
202019,BL,20 - 29,female,0,0,0
202019,BL,20 - 29,unknown,0,0,0
202019,BL,30 - 39,male,1,0,0
202019,BL,30 - 39,female,0,0,0
202019,BL,30 - 39,unknown,0,0,0
202019,BL,40 - 49,male,0,0,0
202019,BL,40 - 49,female,0,0,0
202019,BL,40 - 49,unknown,0,0,0
202019,BL,50 - 59,male,0,0,0
202019,BL,50 - 59,female,1,0,0
202019,BL,50 - 59,unknown,0,0,0
202019,BL,60 - 69,male,0,0,0
202019,BL,60 - 69,female,1,0,0
202019,BL,60 - 69,unknown,0,0,0
202019,BL,70 - 79,male,0,0,0
202019,BL,70 - 79,female,0,0,0
202019,BL,70 - 79,unknown,0,0,0
202019,BL,80+,male,0,0,2
202019,BL,80+,female,0,0,0
202019,BL,80+,unknown,0,0,0
202019,BL,unknown,male,0,0,0
202019,BL,unknown,female,0,0,0
202019,BL,unknown,unknown,0,0,0
202019,BS,0 - 9,male,0,0,0
202019,BS,0 - 9,female,0,0,0
202019,BS,0 - 9,unknown,0,0,0
202019,BS,10 - 19,male,0,0,0
202019,BS,10 - 19,female,0,0,0
202019,BS,10 - 19,unknown,0,0,0
202019,BS,20 - 29,male,1,0,0
202019,BS,20 - 29,female,0,0,0
202019,BS,20 - 29,unknown,0,0,0
202019,BS,30 - 39,male,0,0,0
202019,BS,30 - 39,female,1,0,0
202019,BS,30 - 39,unknown,0,0,0
202019,BS,40 - 49,male,1,0,0
202019,BS,40 - 49,female,2,0,0
202019,BS,40 - 49,unknown,0,0,0
202019,BS,50 - 59,male,0,0,0
202019,BS,50 - 59,female,1,0,0
202019,BS,50 - 59,unknown,0,0,0
202019,BS,60 - 69,male,0,0,0
202019,BS,60 - 69,female,0,0,0
202019,BS,60 - 69,unknown,0,0,0
202019,BS,70 - 79,male,0,0,0
202019,BS,70 - 79,female,0,0,0
202019,BS,70 - 79,unknown,0,0,0
202019,BS,80+,male,0,0,0
202019,BS,80+,female,1,1,0
202019,BS,80+,unknown,0,0,0
202019,BS,unknown,male,0,0,0
202019,BS,unknown,female,0,0,0
202019,BS,unknown,unknown,0,0,0
202019,FR,0 - 9,male,0,0,0
202019,FR,0 - 9,female,0,0,0
202019,FR,0 - 9,unknown,0,0,0
202019,FR,10 - 19,male,0,0,0
202019,FR,10 - 19,female,2,0,0
202019,FR,10 - 19,unknown,0,0,0
202019,FR,20 - 29,male,4,0,0
202019,FR,20 - 29,female,2,0,0
202019,FR,20 - 29,unknown,0,0,0
202019,FR,30 - 39,male,3,0,0
202019,FR,30 - 39,female,5,0,0
202019,FR,30 - 39,unknown,0,0,0
202019,FR,40 - 49,male,3,0,0
202019,FR,40 - 49,female,3,0,0
202019,FR,40 - 49,unknown,0,0,0
202019,FR,50 - 59,male,3,0,0
202019,FR,50 - 59,female,0,0,0
202019,FR,50 - 59,unknown,0,0,0
202019,FR,60 - 69,male,0,0,0
202019,FR,60 - 69,female,2,0,0
202019,FR,60 - 69,unknown,0,0,0
202019,FR,70 - 79,male,1,0,0
202019,FR,70 - 79,female,0,0,0
202019,FR,70 - 79,unknown,0,0,0
202019,FR,80+,male,1,0,1
202019,FR,80+,female,1,0,3
202019,FR,80+,unknown,0,0,0
202019,FR,unknown,male,0,0,0
202019,FR,unknown,female,0,0,0
202019,FR,unknown,unknown,0,0,0
202019,GE,0 - 9,male,2,0,0
202019,GE,0 - 9,female,2,0,0
202019,GE,0 - 9,unknown,0,0,0
202019,GE,10 - 19,male,0,0,0
202019,GE,10 - 19,female,0,0,0
202019,GE,10 - 19,unknown,0,0,0
202019,GE,20 - 29,male,1,0,0
202019,GE,20 - 29,female,6,0,0
202019,GE,20 - 29,unknown,0,0,0
202019,GE,30 - 39,male,4,0,0
202019,GE,30 - 39,female,2,0,0
202019,GE,30 - 39,unknown,0,0,0
202019,GE,40 - 49,male,1,0,0
202019,GE,40 - 49,female,6,0,0
202019,GE,40 - 49,unknown,0,0,0
202019,GE,50 - 59,male,6,1,2
202019,GE,50 - 59,female,3,0,0
202019,GE,50 - 59,unknown,0,0,0
202019,GE,60 - 69,male,0,0,2
202019,GE,60 - 69,female,1,0,1
202019,GE,60 - 69,unknown,0,0,0
202019,GE,70 - 79,male,0,0,0
202019,GE,70 - 79,female,2,0,1
202019,GE,70 - 79,unknown,0,0,0
