sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d
female,all,BS,202137,5830,99,5731,167148,1.7,-2.0999999999999996,5.1,0.498,49.8,101114,5765.77,165306.49,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,666,658.66,12.9,0.5999999999999943,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,FL,202137,838,15,823,38067,1.8,-0.8,5,0.542,54.2,19687,4256.62,193361.1,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,66,335.25,8.5,-1.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,FR,202137,5161,296,4865,170691,5.7,-3.499999999999999,11.3,0.527,52.7,162511,3175.79,105033.51,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1413,869.48,37.7,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202137,10386,388,9998,451206,3.7,-1.3999999999999995,9,0.526,52.6,261023,3978.96,172860.63,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1367,523.71,15.2,-0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202137,1074,108,966,22092,10.1,-3.5999999999999996,10,0.547,54.7,20226,5310,109225.75,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,30,148.33,2.9,1.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GR,202137,2497,126,2371,154623,5,-5,5.5,0.543,54.300000000000004,99807,2501.83,154922,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,454,454.88,22.2,1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,JU,202137,559,38,521,36658,6.8,-6.500000000000001,12.6,0.533,53.300000000000004,37235,1501.28,98450.38,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-109,-292.73,-16.3,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,LU,202137,8079,481,7598,180208,6,-4.6,10.5,0.519,51.9,208765,3869.9,86320.98,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1784,854.55,28.3,0.6999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NE,202137,1701,137,1564,104584,8.1,-0.7000000000000011,10.2,0.527,52.7,89710,1896.11,116580.09,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-372,-414.67,-17.9,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NW,202137,1818,38,1780,22892,2.1,-1.1,7.3,0.539,53.900000000000006,21222,8566.58,107869.19,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,314,1479.59,20.9,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,OW,202137,836,92,744,18557,11,-0.8000000000000007,9.9,0.553,55.300000000000004,18840,4437.37,98497.88,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,157,833.34,23.1,1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SG,202137,6732,698,6034,241419,10.4,-3.9000000000000004,11.7,0.55,55.00000000000001,256396,2625.63,94158.65,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,501,195.4,8,1.000000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202137,1031,57,974,40524,5.5,-4,8.3,0.524,52.400000000000006,41945,2457.98,96612.23,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-69,-164.5,-6.3,0.4000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202137,7794,203,7591,162271,2.6,-4.1,7.4,0.5,50,138836,5613.82,116879.63,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1514,1090.5,24.1,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SZ,202137,2203,218,1985,76290,9.9,-3.1999999999999993,10.5,0.514,51.4,79048,2786.91,96510.98,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,306,387.1,16.1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TG,202137,3886,383,3503,134556,9.9,-3.6999999999999993,9.6,0.512,51.2,140382,2768.16,95849.9,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,43,30.63,1.1,-0.7999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TI,202137,2742,99,2643,208413,3.6,-0.8000000000000003,8.8,0.524,52.400000000000006,180156,1522.01,115684.74,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,160,88.81,6.2,-1.5999999999999943,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,UR,202137,2189,39,2150,35328,1.8,-2.9000000000000004,5.5,0.539,53.900000000000006,18051,12126.75,195712.15,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,937,5190.85,74.8,-2.3999999999999915,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VD,202137,8979,543,8436,581116,6,-4.300000000000001,8.7,0.516,51.6,414545,2165.99,140181.64,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1211,292.13,15.6,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VS,202137,4469,263,4206,195356,5.9,-3.0999999999999996,11.4,0.497,49.7,175548,2545.74,111283.52,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,422,240.39,10.4,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZG,202137,2734,103,2631,96082,3.8,-2.5,5.5,0.516,51.6,63567,4300.97,151150.75,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,449,706.34,19.6,2.700000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZH,202137,20462,1512,18950,972223,7.4,-2.799999999999999,7.7,0.514,51.4,779124,2626.28,124784.12,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-1616,-207.42,-7.3,0.19999999999999574,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AG,202137,14,2,12,264,14.3,14.3,5.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,7,NA,100,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AI,202137,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AR,202137,1,0,1,7,0,NA,14.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1,NA,NA,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BE,202137,32,0,32,602,0,0,6.6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,6,NA,23.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BL,202137,35,0,35,231,0,0,0.9,0.002,0.2,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,26,NA,288.9,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BS,202137,45,0,45,1302,0,-2.3,2.4,0.004,0.4,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-84,NA,-65.1,-0.7999999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FL,202137,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FR,202137,1,0,1,46,0,NA,6.5,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GE,202137,4,0,4,257,0,0,4.3,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-2,NA,-33.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GL,202137,0,0,NA,12,NA,NA,8.3,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GR,202137,0,0,NA,43,NA,NA,11.6,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-1,NA,-100,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,JU,202137,1,0,1,7,0,NA,14.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1,NA,NA,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,LU,202137,113,1,112,221,0.9,0.9,2.3,0.007,0.7000000000000001,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,82,NA,264.5,0.4000000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NE,202137,3,0,3,162,0,NA,0.6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,3,NA,NA,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NW,202137,0,0,NA,8,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,OW,202137,0,0,NA,5,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-1,NA,-100,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SG,202137,9,0,9,88,0,0,12.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,5,NA,125,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SH,202137,2,0,2,13,0,0,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1,NA,100,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SO,202137,153,0,153,358,0,0,2.5,0.01,1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,151,NA,7550,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SZ,202137,0,0,NA,51,NA,NA,5.9,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-7,NA,-100,-0.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TG,202137,0,0,NA,67,NA,NA,1.5,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TI,202137,25,0,25,426,0,0,0.2,0.005,0.5,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-8,NA,-24.2,-0.20000000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,UR,202137,1,0,1,6,0,NA,16.7,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VD,202137,3,0,3,1396,0,0,3.9,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1,NA,50,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VS,202137,3,0,3,454,0,0,1.5,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1,NA,50,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZG,202137,2,0,2,37,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-2,NA,-50,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZH,202137,79,3,76,1190,3.8,1.1999999999999997,3.2,0.002,0.2,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-76,NA,-49,-0.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AG,202138,8619,395,8224,338309,4.6,-1.1000000000000005,9.1,0.494,49.4,348814,2470.94,96988.37,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-5,-1.44,-0.1,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AI,202138,204,21,183,9472,10.3,-4.299999999999999,10.1,0.499,49.9,8361,2439.9,113287.88,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-22,-263.13,-9.7,1.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AR,202138,635,57,578,22635,9,-2.3000000000000007,10.6,0.488,48.8,27883,2277.37,81178.5,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-40,-143.46,-5.9,2.0999999999999943,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BE,202138,18433,538,17895,506306,2.9,-1.5000000000000004,7.9,0.472,47.199999999999996,512300,3598.09,98829.98,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,495,96.63,2.8,-1.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BL,202138,7453,129,7324,183650,1.7,-0.8,6.3,0.497,49.7,142767,5220.39,128636.17,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,189,132.38,2.6,0.4000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BS,202138,5964,78,5886,158833,1.3,-0.9000000000000001,5.2,0.498,49.8,95621,6237.12,166106.82,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,131,137,2.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,FL,202138,677,12,665,28392,1.8,-0.7,6.3,0.45,45,19368,3495.46,146592.32,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-30,-154.89,-4.2,-0.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,FR,202138,5226,181,5045,165845,3.5,-2.3,10.9,0.488,48.8,162985,3206.43,101754.76,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,602,369.36,13,1.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GE,202138,9388,269,9119,413493,2.9,-0.6000000000000001,9,0.47,47,245320,3826.84,168552.5,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,44,17.94,0.5,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GL,202138,677,37,640,21305,5.5,-5,9.6,0.505,50.5,20625,3282.42,103296.97,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-212,-1027.88,-23.8,5.199999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GR,202138,1767,132,1635,174409,7.5,0.40000000000000036,5.1,0.44,44,100289,1761.91,173906.41,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-332,-331.04,-15.8,-1.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,JU,202138,386,28,358,30451,7.3,-1.7000000000000002,13.1,0.467,46.7,36474,1058.29,83486.87,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-103,-282.39,-21.1,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,LU,202138,7701,383,7318,177517,5,-1.5999999999999996,10.4,0.462,46.2,207582,3709.86,85516.57,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,339,163.31,4.6,-1.0999999999999943,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,NE,202138,1149,111,1038,94403,9.7,1.3999999999999986,10.2,0.466,46.6,86184,1333.19,109536.57,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-373,-432.8,-24.5,-0.5999999999999943,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,NW,202138,1673,19,1654,23827,1.1,-1.2999999999999998,6.7,0.461,46.1,22298,7502.92,106857.12,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,117,524.72,7.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,OW,202138,596,65,531,17208,10.9,-2.9000000000000004,10.8,0.43,43,19268,3093.21,89308.7,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-80,-415.2,-11.8,-1.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SG,202138,4665,473,4192,219747,10.1,-3,12.3,0.445,44.5,258108,1807.38,85137.62,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-828,-320.8,-15.1,-0.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SH,202138,895,49,846,40211,5.5,-0.7000000000000002,8.4,0.471,47.099999999999994,41162,2174.34,97689.62,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-41,-99.6,-4.4,-0.4000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SO,202138,7119,115,7004,167048,1.6,-1,7.2,0.495,49.5,138626,5135.4,120502.65,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-512,-369.34,-6.7,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SZ,202138,2117,194,1923,79884,9.2,-3,10.2,0.492,49.2,83109,2547.26,96119.55,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,33,39.71,1.6,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,TG,202138,2793,256,2537,122856,9.2,-2,10.2,0.483,48.3,142527,1959.63,86198.4,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-916,-642.68,-24.7,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,TI,202138,2529,106,2423,189501,4.2,-0.39999999999999947,9.3,0.483,48.3,170830,1480.42,110929.58,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,67,39.22,2.7,1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,UR,202138,2003,73,1930,34143,3.6,1.1,5.8,0.448,44.800000000000004,18768,10672.42,181921.36,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,129,687.34,6.9,-1.2999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VD,202138,7166,425,6741,545914,5.9,0,8.8,0.492,49.2,400217,1790.53,136404.5,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-1238,-309.33,-14.7,0.9000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VS,202138,3990,167,3823,193706,4.2,-1.3999999999999995,10.7,0.487,48.699999999999996,172955,2306.96,111997.92,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-525,-303.55,-11.6,-1.500000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZG,202138,2649,81,2568,103154,3.1,-0.7999999999999998,5.5,0.475,47.5,65227,4061.2,158146.17,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,87,133.38,3.4,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZH,202138,17267,998,16269,940255,5.8,-1.9000000000000004,7.9,0.485,48.5,774299,2230.02,121433.06,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-1984,-256.23,-10.3,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AG,202138,8802,337,8465,350533,3.8,-1.4000000000000004,8.8,0.505,50.5,345258,2549.4,101527.84,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-56,-16.22,-0.6,-0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AI,202138,205,15,190,10681,7.3,-10.7,8.7,0.501,50.1,7932,2584.47,134657.09,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-40,-504.28,-16.3,-1.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AR,202138,665,60,605,25005,9,-1.4000000000000004,10.4,0.511,51.1,27426,2424.71,91172.61,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,-105,-382.84,-13.6,-2.200000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BE,202138,20492,555,19937,556190,2.7,-1.5,7.6,0.525,52.5,530832,3860.36,104777.03,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-38,1808,340.6,9.7,1.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
